"module","family","obligations","coqc_status","coqc_ms","coqc_log","coqchk_status","coqchk_log"
"V70_RECORD_TUPLE_003","record-tuple","2","kernel_success","511.5","logs/V70_RECORD_TUPLE_003.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_004","record-tuple","2","kernel_success","596.8","logs/V70_RECORD_TUPLE_004.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_005","record-tuple","2","kernel_success","566","logs/V70_RECORD_TUPLE_005.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_006","record-tuple","2","kernel_success","600.2","logs/V70_RECORD_TUPLE_006.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_007","record-tuple","2","kernel_success","524.3","logs/V70_RECORD_TUPLE_007.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_008","record-tuple","2","kernel_success","495.7","logs/V70_RECORD_TUPLE_008.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_009","record-tuple","2","kernel_success","492.2","logs/V70_RECORD_TUPLE_009.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_010","record-tuple","2","kernel_success","504.6","logs/V70_RECORD_TUPLE_010.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_011","record-tuple","2","kernel_success","447.8","logs/V70_RECORD_TUPLE_011.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_012","record-tuple","2","kernel_success","474.5","logs/V70_RECORD_TUPLE_012.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_013","record-tuple","2","kernel_success","564.2","logs/V70_RECORD_TUPLE_013.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_014","record-tuple","2","kernel_success","573.8","logs/V70_RECORD_TUPLE_014.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_015","record-tuple","2","kernel_success","541.5","logs/V70_RECORD_TUPLE_015.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_016","record-tuple","2","kernel_success","538","logs/V70_RECORD_TUPLE_016.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_017","record-tuple","2","kernel_success","437.5","logs/V70_RECORD_TUPLE_017.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_018","record-tuple","2","kernel_success","443.3","logs/V70_RECORD_TUPLE_018.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_019","record-tuple","2","kernel_success","408.8","logs/V70_RECORD_TUPLE_019.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_020","record-tuple","2","kernel_success","445.9","logs/V70_RECORD_TUPLE_020.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_021","record-tuple","2","kernel_success","513.5","logs/V70_RECORD_TUPLE_021.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_022","record-tuple","2","kernel_success","498.9","logs/V70_RECORD_TUPLE_022.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_023","record-tuple","2","kernel_success","572.8","logs/V70_RECORD_TUPLE_023.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_024","record-tuple","2","kernel_success","563.5","logs/V70_RECORD_TUPLE_024.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_025","record-tuple","2","kernel_success","547.5","logs/V70_RECORD_TUPLE_025.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_026","record-tuple","2","kernel_success","507.7","logs/V70_RECORD_TUPLE_026.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_027","record-tuple","2","kernel_success","495.3","logs/V70_RECORD_TUPLE_027.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_028","record-tuple","2","kernel_success","477.2","logs/V70_RECORD_TUPLE_028.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_029","record-tuple","2","kernel_success","468.9","logs/V70_RECORD_TUPLE_029.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_030","record-tuple","2","kernel_success","497.6","logs/V70_RECORD_TUPLE_030.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_031","record-tuple","2","kernel_success","468","logs/V70_RECORD_TUPLE_031.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_032","record-tuple","2","kernel_success","508.6","logs/V70_RECORD_TUPLE_032.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_033","record-tuple","2","kernel_success","486.7","logs/V70_RECORD_TUPLE_033.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_034","record-tuple","2","kernel_success","544","logs/V70_RECORD_TUPLE_034.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_035","record-tuple","2","kernel_success","468.5","logs/V70_RECORD_TUPLE_035.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_036","record-tuple","2","kernel_success","480.9","logs/V70_RECORD_TUPLE_036.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_037","record-tuple","2","kernel_success","462.8","logs/V70_RECORD_TUPLE_037.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_038","record-tuple","2","kernel_success","510.4","logs/V70_RECORD_TUPLE_038.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_039","record-tuple","2","kernel_success","549.7","logs/V70_RECORD_TUPLE_039.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_040","record-tuple","2","kernel_success","509.2","logs/V70_RECORD_TUPLE_040.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_041","record-tuple","2","kernel_success","531.6","logs/V70_RECORD_TUPLE_041.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_042","record-tuple","2","kernel_success","482","logs/V70_RECORD_TUPLE_042.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_043","record-tuple","2","kernel_success","525","logs/V70_RECORD_TUPLE_043.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_044","record-tuple","2","kernel_success","498.5","logs/V70_RECORD_TUPLE_044.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_045","record-tuple","2","kernel_success","495.6","logs/V70_RECORD_TUPLE_045.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_046","record-tuple","2","kernel_success","597.4","logs/V70_RECORD_TUPLE_046.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_047","record-tuple","2","kernel_success","594.5","logs/V70_RECORD_TUPLE_047.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_048","record-tuple","2","kernel_success","667.3","logs/V70_RECORD_TUPLE_048.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_049","record-tuple","2","kernel_success","544.1","logs/V70_RECORD_TUPLE_049.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_050","record-tuple","2","kernel_success","491.9","logs/V70_RECORD_TUPLE_050.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_051","record-tuple","2","kernel_success","427.5","logs/V70_RECORD_TUPLE_051.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_052","record-tuple","2","kernel_success","449.4","logs/V70_RECORD_TUPLE_052.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_053","record-tuple","2","kernel_success","425.7","logs/V70_RECORD_TUPLE_053.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_054","record-tuple","2","kernel_success","464.9","logs/V70_RECORD_TUPLE_054.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_055","record-tuple","2","kernel_success","482.3","logs/V70_RECORD_TUPLE_055.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_056","record-tuple","2","kernel_success","559.1","logs/V70_RECORD_TUPLE_056.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_057","record-tuple","2","kernel_success","589.5","logs/V70_RECORD_TUPLE_057.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_058","record-tuple","2","kernel_success","634.3","logs/V70_RECORD_TUPLE_058.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_059","record-tuple","2","kernel_success","600.3","logs/V70_RECORD_TUPLE_059.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_060","record-tuple","2","kernel_success","553.7","logs/V70_RECORD_TUPLE_060.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_061","record-tuple","2","kernel_success","529.5","logs/V70_RECORD_TUPLE_061.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_062","record-tuple","2","kernel_success","495.1","logs/V70_RECORD_TUPLE_062.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_063","record-tuple","2","kernel_success","473.6","logs/V70_RECORD_TUPLE_063.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_064","record-tuple","2","kernel_success","495.3","logs/V70_RECORD_TUPLE_064.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_065","record-tuple","2","kernel_success","530.3","logs/V70_RECORD_TUPLE_065.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_066","record-tuple","2","kernel_success","619.1","logs/V70_RECORD_TUPLE_066.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_067","record-tuple","2","kernel_success","592.7","logs/V70_RECORD_TUPLE_067.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_068","record-tuple","2","kernel_success","573.4","logs/V70_RECORD_TUPLE_068.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_069","record-tuple","2","kernel_success","478.3","logs/V70_RECORD_TUPLE_069.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_070","record-tuple","2","kernel_success","476","logs/V70_RECORD_TUPLE_070.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_071","record-tuple","2","kernel_success","436.3","logs/V70_RECORD_TUPLE_071.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_072","record-tuple","2","kernel_success","451.2","logs/V70_RECORD_TUPLE_072.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_073","record-tuple","2","kernel_success","455.5","logs/V70_RECORD_TUPLE_073.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_074","record-tuple","2","kernel_success","471.1","logs/V70_RECORD_TUPLE_074.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_075","record-tuple","2","kernel_success","520.1","logs/V70_RECORD_TUPLE_075.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_076","record-tuple","2","kernel_success","631","logs/V70_RECORD_TUPLE_076.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_077","record-tuple","2","kernel_success","548.1","logs/V70_RECORD_TUPLE_077.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_078","record-tuple","2","kernel_success","585.3","logs/V70_RECORD_TUPLE_078.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_079","record-tuple","2","kernel_success","483.4","logs/V70_RECORD_TUPLE_079.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_RECORD_TUPLE_080","record-tuple","2","kernel_success","427.5","logs/V70_RECORD_TUPLE_080.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_001","assoc-list","2","kernel_success","482.1","logs/V70_ASSOC_LIST_001.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_002","assoc-list","2","kernel_success","451.3","logs/V70_ASSOC_LIST_002.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_003","assoc-list","2","kernel_success","475.8","logs/V70_ASSOC_LIST_003.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_004","assoc-list","2","kernel_success","528.5","logs/V70_ASSOC_LIST_004.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_005","assoc-list","2","kernel_success","577","logs/V70_ASSOC_LIST_005.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_006","assoc-list","2","kernel_success","565.4","logs/V70_ASSOC_LIST_006.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_007","assoc-list","2","kernel_success","586.6","logs/V70_ASSOC_LIST_007.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_008","assoc-list","2","kernel_success","539.1","logs/V70_ASSOC_LIST_008.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_009","assoc-list","2","kernel_success","487.8","logs/V70_ASSOC_LIST_009.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_010","assoc-list","2","kernel_success","456.7","logs/V70_ASSOC_LIST_010.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_011","assoc-list","2","kernel_success","473.4","logs/V70_ASSOC_LIST_011.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_012","assoc-list","2","kernel_success","473.2","logs/V70_ASSOC_LIST_012.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_013","assoc-list","2","kernel_success","527.5","logs/V70_ASSOC_LIST_013.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_014","assoc-list","2","kernel_success","530.5","logs/V70_ASSOC_LIST_014.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_015","assoc-list","2","kernel_success","577.2","logs/V70_ASSOC_LIST_015.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_016","assoc-list","2","kernel_success","517","logs/V70_ASSOC_LIST_016.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_017","assoc-list","2","kernel_success","486.3","logs/V70_ASSOC_LIST_017.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_018","assoc-list","2","kernel_success","526.8","logs/V70_ASSOC_LIST_018.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_019","assoc-list","2","kernel_success","484.2","logs/V70_ASSOC_LIST_019.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_020","assoc-list","2","kernel_success","508.2","logs/V70_ASSOC_LIST_020.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_021","assoc-list","2","kernel_success","492.6","logs/V70_ASSOC_LIST_021.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_022","assoc-list","2","kernel_success","477.6","logs/V70_ASSOC_LIST_022.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_023","assoc-list","2","kernel_success","491.5","logs/V70_ASSOC_LIST_023.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_024","assoc-list","2","kernel_success","523.9","logs/V70_ASSOC_LIST_024.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_025","assoc-list","2","kernel_success","549.4","logs/V70_ASSOC_LIST_025.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_026","assoc-list","2","kernel_success","549.4","logs/V70_ASSOC_LIST_026.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_027","assoc-list","2","kernel_success","551.9","logs/V70_ASSOC_LIST_027.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_028","assoc-list","2","kernel_success","577.6","logs/V70_ASSOC_LIST_028.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_029","assoc-list","2","kernel_success","538.1","logs/V70_ASSOC_LIST_029.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_030","assoc-list","2","kernel_success","498.1","logs/V70_ASSOC_LIST_030.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_031","assoc-list","2","kernel_success","452.3","logs/V70_ASSOC_LIST_031.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_032","assoc-list","2","kernel_success","419.5","logs/V70_ASSOC_LIST_032.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_033","assoc-list","2","kernel_success","388.9","logs/V70_ASSOC_LIST_033.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_034","assoc-list","2","kernel_success","422.7","logs/V70_ASSOC_LIST_034.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_035","assoc-list","2","kernel_success","459.1","logs/V70_ASSOC_LIST_035.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_036","assoc-list","2","kernel_success","497.7","logs/V70_ASSOC_LIST_036.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_037","assoc-list","2","kernel_success","577.7","logs/V70_ASSOC_LIST_037.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_038","assoc-list","2","kernel_success","553.2","logs/V70_ASSOC_LIST_038.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_039","assoc-list","2","kernel_success","595.8","logs/V70_ASSOC_LIST_039.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_040","assoc-list","2","kernel_success","538.9","logs/V70_ASSOC_LIST_040.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_041","assoc-list","2","kernel_success","513.3","logs/V70_ASSOC_LIST_041.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_042","assoc-list","2","kernel_success","493.2","logs/V70_ASSOC_LIST_042.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_043","assoc-list","2","kernel_success","438.3","logs/V70_ASSOC_LIST_043.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_044","assoc-list","2","kernel_success","512.8","logs/V70_ASSOC_LIST_044.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_045","assoc-list","2","kernel_success","543.8","logs/V70_ASSOC_LIST_045.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_046","assoc-list","2","kernel_success","579.2","logs/V70_ASSOC_LIST_046.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_047","assoc-list","2","kernel_success","597.1","logs/V70_ASSOC_LIST_047.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_048","assoc-list","2","kernel_success","546.7","logs/V70_ASSOC_LIST_048.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_049","assoc-list","2","kernel_success","517.9","logs/V70_ASSOC_LIST_049.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_050","assoc-list","2","kernel_success","481.8","logs/V70_ASSOC_LIST_050.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_051","assoc-list","2","kernel_success","500.3","logs/V70_ASSOC_LIST_051.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_052","assoc-list","2","kernel_success","424.5","logs/V70_ASSOC_LIST_052.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_053","assoc-list","2","kernel_success","462.3","logs/V70_ASSOC_LIST_053.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_054","assoc-list","2","kernel_success","462.7","logs/V70_ASSOC_LIST_054.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_055","assoc-list","2","kernel_success","516.2","logs/V70_ASSOC_LIST_055.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_056","assoc-list","2","kernel_success","694.3","logs/V70_ASSOC_LIST_056.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_057","assoc-list","2","kernel_success","668.9","logs/V70_ASSOC_LIST_057.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_058","assoc-list","2","kernel_success","652.5","logs/V70_ASSOC_LIST_058.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_059","assoc-list","2","kernel_success","608.8","logs/V70_ASSOC_LIST_059.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_060","assoc-list","2","kernel_success","559.8","logs/V70_ASSOC_LIST_060.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_061","assoc-list","2","kernel_success","611.6","logs/V70_ASSOC_LIST_061.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_062","assoc-list","2","kernel_success","619.3","logs/V70_ASSOC_LIST_062.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_063","assoc-list","2","kernel_success","674.1","logs/V70_ASSOC_LIST_063.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_064","assoc-list","2","kernel_success","654.5","logs/V70_ASSOC_LIST_064.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_065","assoc-list","2","kernel_success","718.6","logs/V70_ASSOC_LIST_065.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_066","assoc-list","2","kernel_success","689","logs/V70_ASSOC_LIST_066.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_067","assoc-list","2","kernel_success","505.6","logs/V70_ASSOC_LIST_067.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_068","assoc-list","2","kernel_success","519.2","logs/V70_ASSOC_LIST_068.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_069","assoc-list","2","kernel_success","536.9","logs/V70_ASSOC_LIST_069.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_070","assoc-list","2","kernel_success","496.3","logs/V70_ASSOC_LIST_070.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_071","assoc-list","2","kernel_success","499.7","logs/V70_ASSOC_LIST_071.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_072","assoc-list","2","kernel_success","509.3","logs/V70_ASSOC_LIST_072.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_073","assoc-list","2","kernel_success","577.1","logs/V70_ASSOC_LIST_073.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_074","assoc-list","2","kernel_success","529.9","logs/V70_ASSOC_LIST_074.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_075","assoc-list","2","kernel_success","504.8","logs/V70_ASSOC_LIST_075.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_076","assoc-list","2","kernel_success","555.9","logs/V70_ASSOC_LIST_076.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_077","assoc-list","2","kernel_success","514.4","logs/V70_ASSOC_LIST_077.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_078","assoc-list","2","kernel_success","502.3","logs/V70_ASSOC_LIST_078.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_079","assoc-list","2","kernel_success","517.2","logs/V70_ASSOC_LIST_079.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_ASSOC_LIST_080","assoc-list","2","kernel_success","465.3","logs/V70_ASSOC_LIST_080.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_TREE_MIRROR_001","tree-mirror","2","kernel_success","470.4","logs/V70_TREE_MIRROR_001.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_TREE_MIRROR_002","tree-mirror","2","kernel_success","502.4","logs/V70_TREE_MIRROR_002.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_TREE_MIRROR_003","tree-mirror","2","kernel_success","506.5","logs/V70_TREE_MIRROR_003.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_TREE_MIRROR_004","tree-mirror","2","kernel_success","560","logs/V70_TREE_MIRROR_004.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_TREE_MIRROR_005","tree-mirror","2","kernel_success","573.1","logs/V70_TREE_MIRROR_005.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
"V70_TREE_MIRROR_006","tree-mirror","2","kernel_success","603.2","logs/V70_TREE_MIRROR_006.coqc.log","coqchk_success","logs/V70_BATCH.coqchk.log"
